id,text,HS
4750,ALSO... still laughing at this bitch that my friend Chef brought to DirtyBird... LIKE NO ONE WANTED YOU THERE HOE JUST SO YOU KNOW ðŸ˜¹ðŸ¤·â€â™€ï¸,1
8773,@Tilly4PaulB @realDonaldTrump Such a skank you have to play on this.Get a life lol,1
8047,@Starrs_Missed @KORANISBURNING Wrong. What a stupid statement from a Bernie skank,0
2303,Muslim refugees should go to Muslim countries if they want to keep their Sharia culture - Sharia has no place in the Western world - Free Speech Time - https://t.co/afimWnL15f @ISupport_Israel,1
6013,@accioxpeter fuck you thats my fucking boy bitch ass cunt ready to fight,1
18305,"From @tonyaajw and @MarshallProj: As crime rises in rural areas, the threat of ICE keeps immigrant communities from reporting it. https://t.co/JCTWsiiJ1r #policingtheusa For more on police and policing nationwide, visit https://t.co/XjaIPnuXmM.",0
7653,Wearing extensions around me is as dumb as wearing panties around me... They both getting ripped off of you,0
2037,Illegal alien in upstate NY allegedly raped young girl https://t.co/uu0YjMpz28#StopTheInvasion #SecureTheBorder #FamilyValues,1
8102,@CarolynEmerick I think all this Salem witch hunt -style pointing of fingers by hysterical women may come to a suddeâ€¦ https://t.co/uN4ii2uySP,0
8518,You would have thought Cam called that women a bitch the way y'all reacted. But Gronk is 'just having fun'.. FOH,0
8924,Package Thief Slips And Breaks Her Leg - Instant justice via @YouTube Stupid fucking bitch. Deserved every bit of that. Cunt. LOLOL,1
807,@realDonaldTrump #StopTheInvasion #BuildTheWall #HomeTown Meeting #California #FavoritePresident #ActionSpeaksVolumes  #ProtectAmerica #HonorTheFlag,1
8574,@laurenduca Women as 'sacred' is the tell that Kelly views women thru a Madonna/whore lens (read: misogyny) - and he's racist to boot,0
1293,Iraqi immigrant accused of shooting Colorado Springs cop remained in U.S. despite series of crimes https://t.co/d71SQ1vuJU via @csgazette https://t.co/8Cg2rxXwRZ,0
6587,"If you stand with rape survivors against rape, then stand up and practice what you preach. #womentakeovertwitter",0
6705,@leedixon547 @trollier10 @snoopdoggwanabe Happy birthday you crazy cunt ðŸ˜˜#EarthWormJim,0
9165,@tgirlmiller @realDonaldTrump Are you just upset that nobody is grabbing your skank pussy since trumps election is over. Youre an ugly gross old hag and youre also a racist pig and I hope all your children are black,1
4687,"As EU leaders prepare to discuss migration, here's a succinct roundup of all the things they could do to protect refugee and migrant rights while controlling their borders @HRW https://t.co/ILc1rWRXQl https://t.co/XeFjbPIYYM",0
360,"@ICEgov GOD BLESS ICE, THANK YOU FOR GETTING ILLEGAL ALIENS OUT OF OUR SOVEREIGN COUNTRY AND OFF OUR STREETS. #NoSanctuaryStates #NoSanctuaryCities #NoDACA #NoAmnesty #NoCommunists #NoSocialism #AmericaFirst #AmericansAreDreamersToo #MAGA #KAG",1
403,"@CartrettJanel @HMLoeschMcK @realDonaldTrump @SenGillibrand @USBorderSec Solar-powered laser stations along that entire southern border, with live cams, so we can watch the barbecue, is a faster build.Then call it #OperationCookOut#MAGA #QAnon #BuildThatW",1
7240,'Boys seem to like the girls that laugh at anything'.... Unless it's their dick size,0
6093,@angwood15 @GreyJoanna They still makn dak out be a homewreakn whore and jamie a cheatn cunt sad sad ppl unlike theâ€¦ https://t.co/g4Sn6faZjq,1
5133,@aloshalbasrawi I am serious and sure that I want to put my penis in the hole of your ass https://t.co/LEhOciliLb,1
3134,Why should people here illegally be counted and represented? Send them home and build the wall.#ncpol #BuildThatWall,1
7522,"I find great peace in knowing at the end of the day, I'm the only one I truly trust",0
2635,@DiamondandSilk Its time to give hunting licenses to border homes and make it year round open season on this invading force! Free guns and ammo to those willing to defend our borders!!! #BuildThatWall #BuildThatDamnWallNow,1
1430,Idea: Letâ€™s fill the lake houses in NH that go unoccupied most of the year with refugees who have no home. https://t.co/lGn6V3voKl,0
8876,"@KarimahhAsi @jorgechav49 What have how many followers i have anything to do with this u dumb beach, just be quiet and stay in the kitchen i obly use twitter for news",0
3246,"@OnlineMagazin She is friend with an African? I bet she was and is still pro-rapefugee. Otherwise you aren't standing there with an African beside you. Sorry, but you wanted this. You are now afraid. I don't care for traitors like you, who did nothing whe",1
18855,@dwmillerus @angiesd789 @SenateMajLdr Yes so obtuse every other country in the fucking world has one. Herp derp. We help fund border walls for other countries then deal with race shaming bullshit from dick lickers like you when we want to protect ourselve,1
8619,I've been called a son of a whore and a cunt today already. It's not even 1 yet,0
7866,"I called this guy a motherless bitch child 10 hours ago and he's still in my inbox blasting me. Lmao get over it, cunt. Fucking weak egos.",0
6607,"@chaiwaala @mwilcox @desantis Yes you can. Universe is information we can perceive, black hole is singularity of information imperception",0
4451,"If we had a much sympathy for our own cities, homeless, and addicts as illegal immigrant we might have something going for us",0
5777,My life has been so much better without you in it #WomenSuck,1
3493,[Disability justice] welcomes people who havenâ€™t been able to participate. It affirms that disabled bodies arenâ€™t a detriment to the world. Theyâ€™re an asset. - @mixtamal https://t.co/ZMEuyGSPZv #disabilityjustice #disability https://t.co/bkpShmzNVw,0
4234,"@Ms_Liz2 @drzaibkhan111 @ericbolling @realDonaldTrump @BarackObama @CarMar2006 @ThePatriot006 If we were into Putin, I would try to be the best Putin ever. So, careful what you wish for, commie. Are there any real lawyers in commie countries? Are there an",1
8312,@steelebabe10 is a whore for any medical show and I'm a slut for a crime drama. Two sides of the same coin.,0
4490,The New Damascus: Genocidal Assadist at Pro-Regime fighter funeral https://t.co/SkwwtwITOh,0
4534,"Dumbest user on twitter so far! Equates  not letting someone into the country illegally, to gassing Jews!&#x1f602;  #Buildthewall #BuildThatWall  #MeritBasedImmigration #DeportThemAll #DeportAllIllegals #FridayMotivation https://t.co/dAgV395Vqw",1
6131,From #MeToo to Who Me? Where Are White Women Allies When A Black Woman is Called a Whore? https://t.co/aNtYGiCrcq,1
4077,"Heard anything about this on your local news?  This is my shocked face.""A 46-year-old Muslim refugee from... https://t.co/iWVPaV84dV",0
5628,"cringemuch .When women get panicked&start getting hysterical when having a standard delivery. Everyone knows save energy,focus&push.",1
4953,I saw a women driving whilst speaking on the phone I cursed that cunt :),1
5086,@SJV03 @iGhostNinja Stfu side hoe head ass bitch go fuck yourself y donâ€™t u try to get dm in a week,1
1057,"Today's global refugee crisis strains host country resources, threatens childrenâ€™s safety, and uproots global peace and stability. As the worldâ€™s largest provider of emergency food assistance for #refugees, @USAIDFFP helps millions of refugees every year. https://t.co/8GJaFGig11",0
8433,If ye don't skank abit of bass hunter you're a cunt and should block me x,0
8575,@washingtonpost Oh yeah the good ol' Madonna -Whore dichotomy: where only chaste women had value and then only as prâ€¦ https://t.co/ZAaKdPtrKH,0
2761,Where are the Women and Children the Dems are always Bitchin about? #NoIllegals #NoDACA #NoChainMigration #AmericanPeopleFirst,1
4001,World Relief is continuing to provide legal aid and advocating for immigrant families who have been separated at the U.S.-Mexico border. You can make a difference and help reunite families by making a donation today. Ã¢Å¾Â https://t.co/t1T62AtnWF https://t.co/SS2M2RrTen,0
2840,And what we should be talking with them about is how to add more #immigrants to the retail workforce at all levels. https://t.co/0AzakUiqKg,0
18864,Social Media Ambassadors | WOAR - Women Organized Against Rape https://t.co/llp2iEFhin,0
4690,"@Damo_is_King @Lilydog12 @Independent_ie @EamonMelia Tell the Nigerian they need to let more Germans, Dutch, Irish and people from anywhere into their country and let them be granted Nigerian passports and residency rights! Mass immigration and globalizat",0
2547,#UK refugee's major maths award stolen https://t.co/u3UV6275Pv,0
849,"UN reports, that 258 mio. humans from 8000 mio. on the planet are refugees. Mostly they go to industrial countries to have a better life. Its no political movement, only economic reasons. https://t.co/HRcyYpWTbI",0
2981,"Dems will not reach MAGAts with economic messages cause even tho they know theyâ€™re doing worse due to Trump mismanagement, they donâ€™t care. They like his anti-immigrant rhetoric. Racists are dumb.  #TrumpDupedYou  #VelshiAndRuhle https://t.co/1LiBkcXUh7",0
5852,"If we text and I have a pic of your pussy, that's your profile pic in my phone.",1
8744,"Shut the fuck up, Brandon. You never cared about his Superman. You and a bunch of your buddies are the reason his character was butchered in JL since yall wanted more fun and smiles. Stop with this fake caring act for clout.",0
8878,"@_sabanaqvi @thetribunechd same culture gave us terrorist, same culture assassinated Hindu rape Hindu woman like Baâ€¦ https://t.co/qiE1LUR9bq",0
6633,@ajaydevgn you sir such a humble person but @aamir_khan he is a business man. Ab to confirm ho gaya screen 50-50 hi milega ðŸ˜‚,0
815,@pageyjim @Alyssa_Milano This is NOT bad news!! I dont want them here at all! Come here legally or dont come all! #BuildThatWall,1
8648,Because some women are stupid https://t.co/NiGSDKjqQM,1
2775,"Economic inequality and injustice impacts first gen non-white immigrant families heavily, and Afro-descended ones in particular https://t.co/RrLUyjrrjx",0
253,The plight of #Rohingya represents the present and the future of not just for #Myanmar but for much of South and #SoutheastAsia https://t.co/1JMvl4m5S9 @SC_Humanitarian @save_children @MSF @UnicefAsiaPac @UNmigration @theIRC @HRWBurma @rohingyablogger @FortifyRights @OpRohingya,0
3540,Stephen Miller the  Public Charge Law has been on the books for 100 years it prevents Immigrants from burdening the U.S Taxpayer  if they cant take care of themselvers or their kids #SendThemBack   #Trump #MAGA #RedNationRising https://t.co/vM547BTUVd,0
7237,When the pizza man is more than a minute late https://t.co/NMHTNCbb38,0
1905,Trump Administration Tells ACLU Itâ€™s Responsible for Finding Deported Immigrant Parents https://t.co/LwtYmtAMaf via @legal_reader,0
18261,* Sweden:  The Afghan migrant whose deportation was thwarted by a naive and â€œattention-seekingâ€ student activist was actually sentenced for assault and received a prison sentence in Sweden. https://t.co/hccQmt7KMT #v4 #visegrad https://t.co/2Qo8friTwB,0
18553,"These will not be closed centres, but centres from which migrants cannot leave,â€ says French EU Affairs Minister of planned controlled centersâ€ to process asylum claims of people disembarked in EU territories after being rescued at sea https://t.co/25aRfNWHjj https://t.co/WbDkfzhTca",0
1693,@blackrepublican @chrisgeidner Who knows there are a lot if Irish Illegal Aliens too !  I dont think of Illegal Immigration as a race but a status,0
19164,@stevalley @Pattikke @STARZ Seriously. Book Claire was not the stay in the kitchen type. Did I read the same book?,0
5832,You cant drag us in so far if you don't have intentions on a relationship. It hurts.... Alot #WomenSuck,1
1003,There is a special place in hell for #SarahHuckabeeSanders. @PressSec @GovMikeHuckabee #AsylumSeekers #immigration https://t.co/apbKPPB0Hy,0
5153,Don't know why you love da whore her pussy like open doors ðŸšª,1
7133,An hour into 'paycheck &; bills' and you realize you really need to start selling drugs https://t.co/nGBj6yHCBi,0
7304,When you bust a nut in 30 seconds https://t.co/0SkQzvvtT9,0
1190,@LBC A gang of streets sellers ? This is â€œ BBC speak â€œ . What u meant to say  was third world illegal immigrants . #lbc.,1
2974,North Korea reportedly launches ballistic missile https://t.co/b5nFSqmcJs,0
7670,Ever been so hungover that your stomach feels like it's eating itself,0
6619,"@DanielBaguley Libya was on a rise till you guys bombed them to hell hole, now talking bout backwards",0
3713,"This is a story from one of the refugee kids who attended our summer youth program last year. This summer, the program is happening once again, it started this week and will continue to August 10th. #ThrowbackThursday https://t.co/gbqOe2UCLJ",0
5678,@eisemad15 maybe if you weren't such a tease your mom wouldn't tease you #WomenSuck,1
